# 2585 empty items (Special:Export dump). QID	lost	label	url
Q97266529	0	কম্পিউটাৰ মেম'ৰিৰ জোখ	https://www.wikidata.org/wiki/Q97266529
Q97267714	0	Filin wasa na Muhammad Dikko	https://www.wikidata.org/wiki/Q97267714
Q97267811	0	Hazrat Umar	https://www.wikidata.org/wiki/Q97267811
Q97268271	0	Umar dan Khattab	https://www.wikidata.org/wiki/Q97268271
Q97268378	0	Garabcad	https://www.wikidata.org/wiki/Q97268378
Q97269318	0	Piérres du Niton	https://www.wikidata.org/wiki/Q97269318
Q97269804	0	बोगोटा	https://www.wikidata.org/wiki/Q97269804
Q97270442	0	Umchazamhlaba	https://www.wikidata.org/wiki/Q97270442
Q97270755	0	މުހައްމަދު އަޖުފާން	https://www.wikidata.org/wiki/Q97270755
Q97271886	0	Pupudak baras	https://www.wikidata.org/wiki/Q97271886
Q97272643	0	Sido	https://www.wikidata.org/wiki/Q97272643
Q97279273	0	Піся	https://www.wikidata.org/wiki/Q97279273
Q97285937	0	Ajaloolise Perspektiivi Fond	https://www.wikidata.org/wiki/Q97285937
Q97286019	0	Kviitung	https://www.wikidata.org/wiki/Q97286019
Q97286427	0	Rahvusvaheline suurmeister	https://www.wikidata.org/wiki/Q97286427
Q97289933	0	Osorska biskupija	https://www.wikidata.org/wiki/Q97289933
Q97299457	0	दक्षिण सूडान के राष्ट्राध्यक्षों की सूची	https://www.wikidata.org/wiki/Q97299457
Q97299474	0	पोडगोरिका	https://www.wikidata.org/wiki/Q97299474
Q97299709	0	नाइजीरिया राज्य के प्रमुखों की सूची	https://www.wikidata.org/wiki/Q97299709
Q97299881	0	सूरीनाम के प्रमुखों की सूची	https://www.wikidata.org/wiki/Q97299881
Q97301022	0	独狼	https://www.wikidata.org/wiki/Q97301022
Q97315483	0	АОСН Росгвардии	https://www.wikidata.org/wiki/Q97315483
Q97329584	0	Списак епизода серије Taјкун	https://www.wikidata.org/wiki/Q97329584
Q97342718	0	PoC adó-vevő	https://www.wikidata.org/wiki/Q97342718
Q97347541	0	众神之爱	https://www.wikidata.org/wiki/Q97347541
Q97347736	0	Sepalõõts	https://www.wikidata.org/wiki/Q97347736
Q97352099	0	尖吻鲛属	https://www.wikidata.org/wiki/Q97352099
Q97359779	0	კონტინენტური ქერქი	https://www.wikidata.org/wiki/Q97359779
Q97360505	0	ოქსიტანია	https://www.wikidata.org/wiki/Q97360505
Q97360914	0	ნეთანია	https://www.wikidata.org/wiki/Q97360914
Q97363569	0	Grimenes	https://www.wikidata.org/wiki/Q97363569
Q97367370	0	Gauthier de Thil	https://www.wikidata.org/wiki/Q97367370
Q97367372	0	Miles de Thil	https://www.wikidata.org/wiki/Q97367372
Q97372066	0	Società di capitali	https://www.wikidata.org/wiki/Q97372066
Q97373886	0	Puchar Francji w piłce nożnej	https://www.wikidata.org/wiki/Q97373886
Q97374087	0	Cailleach	https://www.wikidata.org/wiki/Q97374087
Q97376022	0	Fundusz powierniczy	https://www.wikidata.org/wiki/Q97376022
Q97376618	0	菱脳	https://www.wikidata.org/wiki/Q97376618
Q97377649	0	Placenta retida	https://www.wikidata.org/wiki/Q97377649
Q97379948	0	D&U	https://www.wikidata.org/wiki/Q97379948
Q97480526	0	پپر	https://www.wikidata.org/wiki/Q97480526
Q97483793	0	Owó Ẹyọ	https://www.wikidata.org/wiki/Q97483793
Q97486779	0	अहवाल	https://www.wikidata.org/wiki/Q97486779
Q97486894	0	धूळपाटी/जनावरांच्या दातांवरून वयाचा अंदाज काढणे	https://www.wikidata.org/wiki/Q97486894
Q97487269	0	विठ्ठलखर्डे	https://www.wikidata.org/wiki/Q97487269
Q97487405	0	धूळपाटी/टोपणनावानुसार हिंदी साहित्यिक	https://www.wikidata.org/wiki/Q97487405
Q97589027	0	山中喬	https://www.wikidata.org/wiki/Q97589027
Q97658683	0	Prizefighter	https://www.wikidata.org/wiki/Q97658683
Q97713588	0	創用CC 姓名標示─相同方式分享 3.0 台灣	https://www.wikidata.org/wiki/Q97713588
Q97936710	0	尚書/封许之命	https://www.wikidata.org/wiki/Q97936710
Q97958894	0	موسوعة علائی	https://www.wikidata.org/wiki/Q97958894
Q97959341	0	Hazomainty	https://www.wikidata.org/wiki/Q97959341
Q98075862	0	ديا - ايه جي	https://www.wikidata.org/wiki/Q98075862
Q98078718	0	Kaššaya	https://www.wikidata.org/wiki/Q98078718
Q100258362	0	مات مارتن	https://www.wikidata.org/wiki/Q100258362
Q100258363	0	بريسبن	https://www.wikidata.org/wiki/Q100258363
Q100258525	0	سبيده شاملو	https://www.wikidata.org/wiki/Q100258525
Q100258541	0	مؤسسة الامارات لتنمية الشباب	https://www.wikidata.org/wiki/Q100258541
Q100258578	0	الآشوريون والسريان والكلدان في كندا	https://www.wikidata.org/wiki/Q100258578
Q100264850	0	سيئون	https://www.wikidata.org/wiki/Q100264850
Q100264851	0	بيت الفقيه	https://www.wikidata.org/wiki/Q100264851
Q100376395	0	لهدار	https://www.wikidata.org/wiki/Q100376395
Q100552537	0	Fleischglace	https://www.wikidata.org/wiki/Q100552537
Q100606035	0	Fellow International Council of Ophthalmology	https://www.wikidata.org/wiki/Q100606035
Q105155940	0	Wikiverzita:Transwiki importéři	https://www.wikidata.org/wiki/Q105155940
Q105155957	0	Wikiverzita:Importéři	https://www.wikidata.org/wiki/Q105155957
Q106024574	0	نيدوكروميل	https://www.wikidata.org/wiki/Q106024574
Q106437256	0	نادي الوحدة (السعودية)	https://www.wikidata.org/wiki/Q106437256
Q106543137	0	Castelo de Pannonie	https://www.wikidata.org/wiki/Q106543137
Q106543855	0	Dremio	https://www.wikidata.org/wiki/Q106543855
Q106547061	0	Olho de cereja	https://www.wikidata.org/wiki/Q106547061
Q106640528	0	Giant GRB Ring	https://www.wikidata.org/wiki/Q106640528
Q106652271	0	Alveolar gas equation	https://www.wikidata.org/wiki/Q106652271
Q107185755	0	Sumak kawsay	https://www.wikidata.org/wiki/Q107185755
Q107298162	0	UNESKO KAJ MONDA KULTURA HEREDAĴO	https://www.wikidata.org/wiki/Q107298162
Q107364083	0	Wissenschaftliche Zeitschrift der Pädagogischen Hochschule "Karl Liebknecht" Potsdam	https://www.wikidata.org/wiki/Q107364083
Q107669146	0	Nippon musekinin jidai	https://www.wikidata.org/wiki/Q107669146
Q107751250	0	Pakistan Highflyer	https://www.wikidata.org/wiki/Q107751250
Q107921221	0	Triatlo nos Jogos Olímpicos de Verão de 2020 - Revezamento misto	https://www.wikidata.org/wiki/Q107921221
Q108180194	0	América Futebol Clube	https://www.wikidata.org/wiki/Q108180194
Q109325968	0	کوه نشانه بحرآسمان ساردوئیه	https://www.wikidata.org/wiki/Q109325968
Q109346010	0	阿布扎比纽约大学	https://www.wikidata.org/wiki/Q109346010
Q109346537	0	不送氣雙唇搭嘴音	https://www.wikidata.org/wiki/Q109346537
Q109348017	0	清軟腭邊擦音	https://www.wikidata.org/wiki/Q109348017
Q109365403	0	政府顾问理事会	https://www.wikidata.org/wiki/Q109365403
Q109376584	0	Акерманскія стэпы	https://www.wikidata.org/wiki/Q109376584
Q109376968	0	Istituto tecnico industriale Giovan Battista Bosco Lucarelli	https://www.wikidata.org/wiki/Q109376968
Q109385410	0	राहुल भट्ट	https://www.wikidata.org/wiki/Q109385410
Q109385467	0	क्रेग नेविल-मैनिंग	https://www.wikidata.org/wiki/Q109385467
Q109385815	0	भारत-हंगरी संबंध	https://www.wikidata.org/wiki/Q109385815
Q109388327	0	चारबाग़ उद्यान	https://www.wikidata.org/wiki/Q109388327
Q109388331	0	एनिमेटर	https://www.wikidata.org/wiki/Q109388331
Q109393044	0	Lenfangioma	https://www.wikidata.org/wiki/Q109393044
Q109414927	0	伊朗選區	https://www.wikidata.org/wiki/Q109414927
Q109429531	0	Pháp lam	https://www.wikidata.org/wiki/Q109429531
Q109434071	0	Cộng hòa Xã hội chủ nghĩa Xô viết tự trị Buryat	https://www.wikidata.org/wiki/Q109434071
Q109437734	0	Lokomotif JNR DD200	https://www.wikidata.org/wiki/Q109437734
Q109439572	0	Huy hiệu Đoàn Thanh niên Cộng sản Hồ Chí Minh	https://www.wikidata.org/wiki/Q109439572
Q109442010	0	Merah jadam	https://www.wikidata.org/wiki/Q109442010
Q109456053	0	속죄제	https://www.wikidata.org/wiki/Q109456053
Q109460913	0	온 더 랏	https://www.wikidata.org/wiki/Q109460913
Q109534459	0	고투몰	https://www.wikidata.org/wiki/Q109534459
Q109536048	0	Gonda Multidisciplinary Brain Research Center	https://www.wikidata.org/wiki/Q109536048
Q109536792	0	Highlands of Gjakova	https://www.wikidata.org/wiki/Q109536792
Q109548000	0	سامی مایی	https://www.wikidata.org/wiki/Q109548000
Q109548766	0	دوره‌های مجمع تشخیص مصلحت نظام	https://www.wikidata.org/wiki/Q109548766
Q109598602	0	暖候期	https://www.wikidata.org/wiki/Q109598602
Q109598603	0	寒候期	https://www.wikidata.org/wiki/Q109598603
Q109602375	0	世界最終戦争の夢	https://www.wikidata.org/wiki/Q109602375
Q109771276	0	Аб дзяржаўным будоўніцтве	https://www.wikidata.org/wiki/Q109771276
Q110046942	0	Мајкл Рајачић	https://www.wikidata.org/wiki/Q110046942
Q110046990	0	Установе културе	https://www.wikidata.org/wiki/Q110046990
Q110047001	0	Седефли нануле	https://www.wikidata.org/wiki/Q110047001
Q110100676	0	Bahasa Kubti	https://www.wikidata.org/wiki/Q110100676
Q110100841	0	Baden Selatan	https://www.wikidata.org/wiki/Q110100841
Q110104314	0	Dampak pandemi COVID-19 pada anak-anak	https://www.wikidata.org/wiki/Q110104314
Q110104570	0	加利福尼亚州公路巡逻队	https://www.wikidata.org/wiki/Q110104570
Q110104859	0	脚模	https://www.wikidata.org/wiki/Q110104859
Q110105161	0	觀音靈感真言	https://www.wikidata.org/wiki/Q110105161
Q110106026	0	Tirmə	https://www.wikidata.org/wiki/Q110106026
Q110110306	0	小米手环6	https://www.wikidata.org/wiki/Q110110306
Q110111441	0	Aciltransferase	https://www.wikidata.org/wiki/Q110111441
Q110112864	0	Kriptodiruaren meatzaritza	https://www.wikidata.org/wiki/Q110112864
Q110114341	0	기능성 게임	https://www.wikidata.org/wiki/Q110114341
Q110120535	0	Genç Parti genel başkanları listesi	https://www.wikidata.org/wiki/Q110120535
Q110121292	0	Вежхуцин-Крулевский	https://www.wikidata.org/wiki/Q110121292
Q110132281	0	Nicolae Deleanu	https://www.wikidata.org/wiki/Q110132281
Q110132546	0	Орце Ѓорѓиевски	https://www.wikidata.org/wiki/Q110132546
Q110132556	0	Охридско каранфилче	https://www.wikidata.org/wiki/Q110132556
Q110133452	0	Директива за преземање	https://www.wikidata.org/wiki/Q110133452
Q110164353	0	Soyuz-5	https://www.wikidata.org/wiki/Q110164353
Q110215735	0	Κλινική ψυχολογία	https://www.wikidata.org/wiki/Q110215735
Q110215736	0	Ψευδοάνοια	https://www.wikidata.org/wiki/Q110215736
Q110386566	0	Kondominium Bośni i Hercegowiny	https://www.wikidata.org/wiki/Q110386566
Q110416514	0	Krasnoborowik żółtoczerwony	https://www.wikidata.org/wiki/Q110416514
Q110447872	0	Benson & Hedges Centennial Open 1995	https://www.wikidata.org/wiki/Q110447872
Q110447875	0	Benson & Hedges Centennial Open 1994	https://www.wikidata.org/wiki/Q110447875
Q110447878	0	Benson & Hedges Centennial Open 1993	https://www.wikidata.org/wiki/Q110447878
Q110447881	0	Benson & Hedges Centennial Open 1992	https://www.wikidata.org/wiki/Q110447881
Q110447889	0	Benson & Hedges Centennial Open 1990	https://www.wikidata.org/wiki/Q110447889
Q110447896	0	Benson & Hedges Centennial Open 1989	https://www.wikidata.org/wiki/Q110447896
Q110447900	0	Benson & Hedges Centennial Open 1988	https://www.wikidata.org/wiki/Q110447900
Q110447903	0	Benson & Hedges Centennial Open 1987	https://www.wikidata.org/wiki/Q110447903
Q110447905	0	Benson & Hedges Centennial Open 1986	https://www.wikidata.org/wiki/Q110447905
Q110447907	0	Benson & Hedges Centennial Open 1985	https://www.wikidata.org/wiki/Q110447907
Q110447909	0	Benson & Hedges Centennial Open 1984	https://www.wikidata.org/wiki/Q110447909
Q110447911	0	Benson & Hedges Centennial Open 1983	https://www.wikidata.org/wiki/Q110447911
Q110447917	0	Benson & Hedges Centennial Open 1981	https://www.wikidata.org/wiki/Q110447917
Q110722808	0	CKLF like MARVEL transmembrane domain-containing 4	https://www.wikidata.org/wiki/Q110722808
Q110785657	0	Gott erhalte Franz den Kaiser	https://www.wikidata.org/wiki/Q110785657
Q110802773	0	Statua di Napuleone (Bastia)	https://www.wikidata.org/wiki/Q110802773
Q111181480	0	Movement of Workers and Peasants	https://www.wikidata.org/wiki/Q111181480
Q111209157	0	Gaspard Dhellemmes	https://www.wikidata.org/wiki/Q111209157
Q111433364	0	潍坊市第二人民医院	https://www.wikidata.org/wiki/Q111433364
Q111511420	0	الشثري	https://www.wikidata.org/wiki/Q111511420
Q112039817	0	Homeless street outreach	https://www.wikidata.org/wiki/Q112039817
Q112078887	0	Agropecuária	https://www.wikidata.org/wiki/Q112078887
Q112597145	0	Universitas Atma Jaya Yogyakarta	https://www.wikidata.org/wiki/Q112597145
Q112898245	0	Bible/Genesis	https://www.wikidata.org/wiki/Q112898245
Q112898246	0	Bible/Jonáš	https://www.wikidata.org/wiki/Q112898246
Q112898247	0	Bible/Kazatel	https://www.wikidata.org/wiki/Q112898247
Q112898248	0	Bible/Pláč	https://www.wikidata.org/wiki/Q112898248
Q112898249	0	Bible/Píseň písní	https://www.wikidata.org/wiki/Q112898249
Q113017538	0	Corredor Interoceánico del Istmo de Tehuantepec	https://www.wikidata.org/wiki/Q113017538
Q113144145	0	Trẻ em:Bé tập đếm	https://www.wikidata.org/wiki/Q113144145
Q113303589	0	افغان یونایتد بانک	https://www.wikidata.org/wiki/Q113303589
Q113835905	0	Fréquences spécifiques sur micro-courants	https://www.wikidata.org/wiki/Q113835905
Q114778710	0	Aal	https://www.wikidata.org/wiki/Q114778710
Q114778726	0	Appho	https://www.wikidata.org/wiki/Q114778726
Q114778730	0	Bur	https://www.wikidata.org/wiki/Q114778730
Q114778732	0	Chhelap	https://www.wikidata.org/wiki/Q114778732
Q114778757	0	Hamso	https://www.wikidata.org/wiki/Q114778757
Q114778759	0	Imar	https://www.wikidata.org/wiki/Q114778759
Q114778761	0	Kha	https://www.wikidata.org/wiki/Q114778761
Q114778848	0	Pipi	https://www.wikidata.org/wiki/Q114778848
Q114959380	0	Združenie	https://www.wikidata.org/wiki/Q114959380
Q115301262	0	SIL	https://www.wikidata.org/wiki/Q115301262
Q115940433	0	Slaviànskoie	https://www.wikidata.org/wiki/Q115940433
Q116146873	0	18S ribosomal RNA	https://www.wikidata.org/wiki/Q116146873
Q116166384	0	Elżbieta Stojanowska	https://www.wikidata.org/wiki/Q116166384
Q116178082	0	Hassan Atwi	https://www.wikidata.org/wiki/Q116178082
Q116274930	0	Flag of King Sisingamangaraja	https://www.wikidata.org/wiki/Q116274930
Q116392209	0	Abdelfatá Ismaíl	https://www.wikidata.org/wiki/Q116392209
Q116448987	0	Дурная Масква	https://www.wikidata.org/wiki/Q116448987
Q116448988	0	Указ гарачы	https://www.wikidata.org/wiki/Q116448988
Q116642743	0	Safari	https://www.wikidata.org/wiki/Q116642743
Q116819143	0	Toyota New MC platform	https://www.wikidata.org/wiki/Q116819143
Q116974060	0	Regulate... G Funk Era	https://www.wikidata.org/wiki/Q116974060
Q117039093	0	Frost resistance	https://www.wikidata.org/wiki/Q117039093
Q117256526	0	Mangusto-caranguejeiro	https://www.wikidata.org/wiki/Q117256526
Q117318253	0	科尔卡	https://www.wikidata.org/wiki/Q117318253
Q117355947	0	Liga dos Campeões da CAF de 2022–23 – Fase Final	https://www.wikidata.org/wiki/Q117355947
Q117426022	0	Salman Al Nagrash	https://www.wikidata.org/wiki/Q117426022
Q118114973	0	নাজিরহাট	https://www.wikidata.org/wiki/Q118114973
Q118798549	0	Troféu Kopa	https://www.wikidata.org/wiki/Q118798549
Q118906750	0	V346 Puppis	https://www.wikidata.org/wiki/Q118906750
Q118946584	0	İspanya'nın Ankara Büyükelçiliği	https://www.wikidata.org/wiki/Q118946584
Q118947306	0	Britanya İngilizcesi	https://www.wikidata.org/wiki/Q118947306
Q118956961	0	Alcoolul în islam	https://www.wikidata.org/wiki/Q118956961
Q118957106	0	Teologia prosperității	https://www.wikidata.org/wiki/Q118957106
Q118957647	0	Buzul vadisi	https://www.wikidata.org/wiki/Q118957647
Q118958352	0	MÖ 230'lar	https://www.wikidata.org/wiki/Q118958352
Q119039923	0	Abelharuco-de-garganta-vermelha	https://www.wikidata.org/wiki/Q119039923
Q120131741	0	Radiyanto	https://www.wikidata.org/wiki/Q120131741
Q120435231	0	Cebuella niveirentris	https://www.wikidata.org/wiki/Q120435231
Q120799014	0	Aqui d'el-Rock	https://www.wikidata.org/wiki/Q120799014
Q121879247	0	Worlds of Ultima II: Martian Dreams	https://www.wikidata.org/wiki/Q121879247
Q122603363	0	Former WarnerMedia subsidiaries	https://www.wikidata.org/wiki/Q122603363
Q122678954	0	Prádlo	https://www.wikidata.org/wiki/Q122678954
Q122964171	0	2023 NCAA Division I women's basketball tournament qualifying teams	https://www.wikidata.org/wiki/Q122964171
Q122973516	0	Bourse at Bruges	https://www.wikidata.org/wiki/Q122973516
Q123113106	0	Tiroteio no Colégio Dawson	https://www.wikidata.org/wiki/Q123113106
Q123204311	0	Samar Modonpour	https://www.wikidata.org/wiki/Q123204311
Q123312597	0	Grande Prêmio de Las Vegas de 2023	https://www.wikidata.org/wiki/Q123312597
Q123468752	0	Dia em Memória de Todas as Vítimas da Guerra Química	https://www.wikidata.org/wiki/Q123468752
Q123474404	0	Transpac	https://www.wikidata.org/wiki/Q123474404
Q123488264	0	Baldwin Wallace Yellow Jackets basketball	https://www.wikidata.org/wiki/Q123488264
Q123561322	0	33.ª Divisão de Granadeiros Waffen SS Charlemagne	https://www.wikidata.org/wiki/Q123561322
Q123604460	0	Damaliscus lunatus	https://www.wikidata.org/wiki/Q123604460
Q123663591	0	Política do Chipre	https://www.wikidata.org/wiki/Q123663591
Q123718295	0	Correlação não implica causalidade	https://www.wikidata.org/wiki/Q123718295
Q123844450	0	South Park Independent School District	https://www.wikidata.org/wiki/Q123844450
Q123858348	0	Korelace neimplikuje kauzalitu	https://www.wikidata.org/wiki/Q123858348
Q123965272	0	Neuropod cell	https://www.wikidata.org/wiki/Q123965272
Q124023183	0	Barreta da Campanha do Sinai	https://www.wikidata.org/wiki/Q124023183
Q124055582	0	Sociální parazitismus	https://www.wikidata.org/wiki/Q124055582
Q124062560	0	狭鳕属	https://www.wikidata.org/wiki/Q124062560
Q124076354	0	Милија Марковић	https://www.wikidata.org/wiki/Q124076354
Q124135018	0	Chinese character frequency	https://www.wikidata.org/wiki/Q124135018
Q124301191	0	Eesti jalgpalli 1939. aasta karikavõistlused	https://www.wikidata.org/wiki/Q124301191
Q124397839	0	Lista das histórias em As Mil e Uma Noites	https://www.wikidata.org/wiki/Q124397839
